,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2812, 2849)",-2.5877010457257663,-3.106446633011299,2.5599220519776913,0.27322264655419454,1.7374618718362604,0.23797744258323544,2001-07-16,2001-07-31,0.7118748587339722,0.742211043414213,1.2723033984801135,1.2224177671215068,take_profit,0.06860827772371904,0.07344632814178127,-0.17563184309315816,-0.020067200154585296,3.45,1.2383742310432684,1.1817271953786161,3.26,7.23,1.9782390361706734,2.0794415416798357,8.0
"(2820, 2849)",-2.227562599533547,-3.4504409207349855,2.8547627075073283,0.48591673565873617,1.2696110594066417,0.35105607375151493,2001-07-16,2001-07-31,0.5475854671139275,0.5701258678160633,1.7928334473472942,1.7612762158522826,take_profit,0.08453991192981829,0.0858975225778454,-0.24134138787319914,-0.041739043772199225,2.18,0.7793248768009977,0.6312717768418578,1.88,7.23,1.9782390361706734,2.0794415416798357,8.0
"(2836, 2849)",-2.5332091613547845,-2.6693350706399643,2.7268490211082232,0.4961804702806496,1.7072553641110613,0.6255772615207659,2001-07-23,2001-08-13,0.19485229110876162,0.18969290294984908,1.9178462546892632,1.9006285160430687,take_profit,0.09190890462203705,0.07797838177290384,-0.25062170659973076,-0.03869135013980346,5.04,1.6174060820832772,1.7850704810772584,5.96,7.26,1.9823798288367047,2.200552367428894,9.03
"(2816, 2849)",-2.1125039642828995,-2.5344254291697825,2.70966468758878,0.2579577754640731,1.1186770172085867,0.4847486634829722,2001-07-23,2001-08-13,0.14533212825676284,0.12906119046186607,1.5701909770874047,1.6183262687374589,take_profit,0.09680180721942366,0.08466521276759059,-0.26230043871724895,-0.021840049944720108,103.65,4.641019838881789,4.680463170023523,107.82,7.26,1.9823798288367047,2.200552367428894,9.03
"(2820, 2836)",-2.6366781908772476,,2.6528278055876258,,1.8610854695759889,,2001-07-31,2001-08-13,1.8894286838978869,,0.05980316457058621,,cointegration_invalid,0.14494228068117065,,0.38450691239629564,,1.88,0.6312717768418578,,2.02,5.14,1.6370530794670737,,5.96
"(2809, 2823)",-2.9026093960090487,,2.804335594050723,,2.5363871930731796,,2001-07-23,2001-08-27,1.0725836695159996,,-0.28372496216229354,,cointegration_invalid,0.07667048068177612,,-0.2150097579888831,,2.28,0.8241754429663494,,2.79,1.47,0.3852624007906449,,1.8
"(2801, 2832)",-3.227273922601593,,2.5103280805403076,,3.0944167215799374,,2001-08-27,2001-09-19,0.48501943226973887,,0.25032001084001393,,cointegration_invalid,0.050332064372767056,,0.12634999454651952,,5.7,1.7404661748405046,,5.17,3.39,1.220829921392359,,3.05
"(2832, 2838)",-2.6948564578257073,,3.5895527361726693,,2.430375415013007,,2001-08-27,2001-09-19,1.7904916990589699,,-0.5042104335076457,,cointegration_invalid,0.07882835171588597,,-0.28295852558974,,3.39,1.220829921392359,,3.05,4.05,1.3987168811184478,,3.96
"(2823, 2832)",-2.46533621379504,,2.7954291065020205,,1.6134244969715381,,2001-08-27,2001-09-19,0.2943871140640971,,0.8931629195417615,,cointegration_invalid,0.05531536518849307,,0.15463018188470215,,1.8,0.5877866649021191,,2.03,3.39,1.220829921392359,,3.05
"(2801, 2849)",-3.0715359917361007,-3.440287240701928,2.733306842211252,0.08826671444915504,2.9371581088740517,0.030314109430694902,2001-09-03,2001-09-24,0.5150712208305465,0.49134418309291955,1.2255511611644703,1.2776509975248926,reversion,0.05429690549489551,0.059519136721182184,0.14841010330009563,-0.005253558645228806,5.95,1.7833912195575383,1.601405740736836,4.96,9.9,2.2925347571405443,2.0592388343623163,7.84
"(2820, 2849)",-3.474717034571863,-3.264885710923721,2.8169776388199437,0.30802420089990534,4.605780547511929,0.22548531916869866,2001-09-03,2001-10-02,0.5237106160901238,0.410818121430629,1.778142990260755,1.8732340852696971,take_profit,0.05654940255159526,0.06501545264331914,0.1592984024764713,0.020026332846604017,1.97,0.6780335427498971,0.35065687161316933,1.42,9.9,2.2925347571405443,2.0373166153791646,7.67
