,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2809, 2820)",-2.2685607560806016,,4.025838903700307,,1.4535858613461021,,2001-01-08,2001-01-15,0.6972861006385259,,-0.18398963470059734,,cointegration_invalid,0.06541662175341502,,0.26335678080354596,,2.91,1.0681530811834012,,3.12,2.28,0.8241754429663494,,2.63
"(2812, 2845)",-2.1165677762606774,,3.6652292833811773,,1.1634722151579744,,2000-12-26,2001-01-29,0.9899858390398313,,-0.37008044280253793,,cointegration_invalid,0.05916334462085358,,0.2168472232071248,,3.16,1.1505720275988207,,4.42,2.68,0.9858167945227654,,3.81
"(2820, 2823)",-2.280817925698239,,3.879765901282904,,1.4633464059795203,,2001-01-08,2001-01-29,1.7242339572067145,,-0.09313528374281073,,cointegration_invalid,0.1009964653835818,,-0.39184264254531986,,2.28,0.8241754429663494,,2.84,2.55,0.9360933591703348,,3.34
"(2801, 2809)",-2.4219476622135465,,2.9544506897429526,,1.579488844948731,,2001-01-29,2001-02-05,1.5129609188776711,,-1.5960914022329447,,cointegration_invalid,0.1036741442445404,,-0.30630014697179275,,8.63,2.155244505095337,,8.39,3.89,1.358409157630355,,3.73
"(2832, 2836)",-4.215893028694405,,2.5409948697838582,,7.896689666196539,,2001-01-08,2001-02-12,1.307182437586178,,-0.2633754121261366,,cointegration_invalid,0.10443302418408046,,0.26536377868776206,,3.15,1.1474024528375417,,3.45,4.49,1.501852701754163,,6.03
"(2834, 2836)",-2.8637413240005962,,3.23000439314426,,2.7530859560612777,,2001-01-08,2001-02-12,1.877166512869956,,-3.0202102816641205,,cointegration_invalid,0.11346063004180978,,0.3664783334839612,,9.15,2.21375387928743,,10.26,4.49,1.501852701754163,,6.03
"(2812, 2820)",-2.9462651341260857,-3.134519851378436,3.976925559798999,0.024715456196612275,3.6925880464893606,0.015024188027489246,2001-01-15,2001-02-19,0.8001940015158374,0.8671717147777538,-0.37674680683847056,-0.4579881752933461,reversion,0.06873847536657213,0.07753165250131441,0.2733677996269346,-0.001916230161247201,3.81,1.3376291891386096,1.5107219394949427,4.53,2.63,0.9669838461896731,0.85015092936961,2.34
"(2801, 2834)",-2.7824477521500106,,2.6274488922509094,,2.1294313917399497,,2001-02-01,2001-02-19,0.6859795275337885,,1.018079613834209,,cointegration_invalid,0.04608940566342236,,-0.12109755785486187,,8.87,2.182674796321488,,7.55,10.96,2.3942522815198695,,9.89
"(2820, 2845)",-3.2215125799181314,-3.2737537990825363,2.5485940558542466,0.0011285582064180786,3.135460793086422,0.00017605209614875375,2001-02-19,2001-02-26,1.1373429511678412,1.138715171691466,0.19097823713494844,0.19167639252244742,reversion,0.0736017421395491,0.07508106954437864,0.18758096251737189,-8.473335718095498e-05,2.34,0.85015092936961,0.9783261227936078,2.66,3.84,1.3454723665996355,1.3056264580524357,3.69
"(2832, 2836)",-2.0958247581460254,,2.6518499353283596,,1.0979598903170775,,2001-02-19,2001-02-26,1.2649957293966614,,-0.1836695110952892,,cointegration_invalid,0.13563179327355188,,0.359675162220938,,3.43,1.2325602611778486,,3.41,5.67,1.7351891177396608,,5.99
