,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2820, 2849)",-3.1276421735895776,-3.264885710923721,3.152726001528431,0.30802420089990534,1.1578529170970477,0.7320376727216045,2001-09-10,2001-10-02,0.4918586449927255,0.410818121430629,1.8066490877799821,1.8732340852696971,take_profit,0.061688633089570136,0.06501545264331914,0.1944873575402349,0.020026332846604017,1.61,0.4762341789963717,0.35065687161316933,1.42,9.35,2.2353763433005955,2.0373166153791646,7.67
"(2816, 2849)",-3.0557201474732656,,4.598268132215958,,1.0887291516205966,,2001-12-17,2002-01-02,-3.7082806617980615,,19.533434597664172,,cointegration_invalid,0.22230370258191764,,1.0222120312560463,,141.48,4.95215836433728,,140.33,8.95,2.191653532286764,,8.0
"(2809, 2832)",-3.049937846156234,-3.23185702298544,3.7425461213850015,0.2564187412299643,1.0681266071218039,0.7293917584474708,2001-12-31,2002-01-14,0.41572588899814444,0.4359197409823762,0.7008738174060102,0.6822102571100234,reversion,0.03517318323687035,0.03793981962700752,0.1316372604999131,-0.009728480791249161,3.0,1.0986122886681098,1.1184149159642893,3.06,3.63,1.2892326482767593,1.1600209167967532,3.19
"(2816, 2852)",-3.33285386350645,-2.890115569799293,4.705852406364877,0.3688234444908892,1.6745196858872202,1.1158347957768915,2001-12-17,2002-02-01,-2.167112855815655,-0.9901936312419297,11.27501114816891,5.769901976835326,take_profit,0.11590607034303042,0.08090729342231584,0.5454368600360464,0.02984050664445359,141.48,4.95215836433728,4.939926665825801,139.76,2.97,1.0885619528146082,0.9082585601768908,2.48
"(2836, 2849)",-3.0922508815021987,,3.145876657874685,,1.1115195603634078,,2002-04-08,2002-04-15,-0.21369164942398547,,2.522851229382137,,cointegration_invalid,0.07932984493591856,,0.24956190745672446,,8.14,2.096790180014449,,8.09,10.22,2.3243465847755584,,9.19
"(2816, 2851)",-3.2263220685754437,,3.3870716006494566,,1.3179864612836576,,2002-11-18,2002-12-02,0.39937034906514274,,-0.8080650469189977,,cointegration_invalid,0.030883381736490675,,0.10460422521168367,,171.3,5.143416405330075,,167.51,3.86,1.3506671834767394,,3.59
"(2823, 2851)",-3.11604854498533,,3.0877189999575165,,1.139781886363944,,2002-11-18,2002-12-02,-0.12756589715384103,,1.3544898405056176,,cointegration_invalid,0.03628573748106105,,0.11204016104774281,,2.48,0.9082585601768908,,2.24,3.86,1.3506671834767394,,3.59
"(2881, 2883)",-5.046309655586937,-4.405013735147997,3.5875215690681554,0.2628527377618346,13.654675536351977,0.15299882619004934,2002-11-25,2002-12-16,2.7699257564174578,2.3834793836994574,-5.231808807528242,-4.192854703114088,reversion,0.09342672678110683,0.08447984215179685,0.33517039745465826,-0.02220575779528744,12.24,2.50470927708418,2.5664866367804233,13.02,7.7,2.0412203288596382,1.9021075263969205,6.7
"(2851, 2884)",-3.35177990022083,-2.179372933859656,3.973819313061744,1.4186039619875814,1.624760571211942,0.7505482468863607,2002-12-23,2002-12-30,-1.2989771388799016,61.85334274972542,2.885415266121941,-75.06327816800096,reversion,0.05992487539835864,2.5791270763617424,0.23813062719081612,-3.658759888996215,3.59,1.2781522025001875,1.297463147413275,3.66,4.32,1.463255402256019,1.5303947050936475,4.62
"(2852, 2884)",-3.133888422816386,,4.666623755561125,,1.2290561607360548,,2002-12-23,2002-12-30,0.43212330514906877,,0.8550688614228256,,cointegration_invalid,0.03334650566029356,,0.15561559547927944,,2.85,1.0473189942805592,,2.88,4.32,1.463255402256019,,4.62
"(2849, 2884)",-3.136922245972757,,4.433597564243639,,1.226183085718261,,2002-12-23,2002-12-30,0.276716564625153,,0.6881643980031297,,cointegration_invalid,0.030736264909912683,,0.1362722292385361,,10.06,2.3085671646715933,,10.46,4.32,1.463255402256019,,4.62
"(2838, 2884)",-3.1869167440583617,,3.7343604785281754,,1.279254036900225,,2002-12-23,2003-01-06,0.29079125267087413,,0.8303094535239548,,cointegration_invalid,0.03260966464533464,,0.12177624286959521,,5.8,1.7578579175523736,,6.4,4.32,1.463255402256019,,5.1
"(2838, 2849)",-3.709330214458949,-2.1753682282395057,3.145552032323754,0.3859296552453406,2.2544023579406143,2.19269646089258,2003-01-02,2003-01-06,1.066834947289783,1.0516910055448183,0.48678516824863993,0.5099695870739586,take_profit,0.03502017223765679,0.03577321866610087,-0.11015777395448922,-0.013805945946824494,6.48,1.8687205103641833,1.8562979903656263,6.4,10.7,2.3702437414678603,2.448415541205585,11.57
"(2823, 2881)",-5.31023975517231,,3.9147964670249857,,23.404551797494953,,2002-11-25,2003-01-13,0.25265869462768265,,2.4130784474052187,,cointegration_invalid,0.03118556575355097,,-0.12208514263417672,,2.33,0.8458682675776092,,2.96,12.24,2.50470927708418,,13.2
"(2836, 2880)",-3.1421299452766016,,3.2753464561512176,,1.1836777498490199,,2002-12-30,2003-01-13,2.3198548921069078,,-3.0633448631698075,,cointegration_invalid,0.08239384985939481,,-0.2698684041456243,,9.97,2.299580583973747,,10.54,7.4,2.0014800002101243,,7.69
"(2801, 2838)",-4.66577509572777,,3.8744539955852804,,9.546109598479152,,2002-12-30,2003-01-20,0.8033667644560125,,0.05722819270390416,,cointegration_invalid,0.04257571742561554,,0.164957658494586,,7.29,1.986503546020567,,7.95,6.16,1.8180767775454285,,7.59
"(2801, 2849)",-3.3844354430072183,,3.0155059256913095,,1.5285619532445112,,2003-01-06,2003-01-20,0.8817890704001974,,0.5040946256412439,,cointegration_invalid,0.046747138363973095,,0.14096627274567242,,7.73,2.0451088625993306,,7.95,11.57,2.448415541205585,,14.02
"(2851, 2882)",-3.6405896590972553,,3.5360993921288753,,2.245841481462442,,2003-01-13,2003-01-27,-3.7839483558441334,,7.653788810784908,,cointegration_invalid,0.12887996653779266,,0.4557323713318784,,3.93,1.3686394258811698,,4.2,18.74,2.930660276810276,,20.95
"(2809, 2852)",-3.2612775903454487,,3.1989884305759584,,1.3550286985584215,,2003-01-02,2003-02-10,0.32763777621214646,,0.5482571485227216,,cointegration_invalid,0.038277926755603084,,0.1224506448376082,,4.41,1.4838746894587547,,5.12,3.18,1.1568811967920856,,3.63
"(2816, 2885)",-3.61432416541069,,3.329024623486359,,2.093495152882132,,2003-01-20,2003-02-10,-1.9393460802035536,,11.539279039689749,,cointegration_invalid,0.09153173295170305,,0.3047113928265972,,179.51,5.190230916682979,,180.78,5.92,1.7783364488959144,,5.47
"(2834, 2881)",-3.1955437888669205,,3.4740994478456235,,1.27572874718237,,2002-11-25,2003-02-17,0.276490926534414,,2.183217355164742,,cointegration_invalid,0.04284511880328979,,-0.1488482035773892,,5.48,1.7011051009599243,,7.23,12.24,2.50470927708418,,13.02
"(2850, 2881)",-5.4156659334711446,,3.173540367794896,,16.276567367909486,,2002-11-25,2003-02-24,0.43038993169540846,,2.24597464541642,,cointegration_invalid,0.03201732495971088,,-0.10160827322844956,,2.31,0.8372475245337022,,2.92,12.24,2.50470927708418,,12.61
"(2852, 2887)",-3.820034431130394,,3.694889407014249,,2.920469850569367,,2003-01-27,2003-03-10,1.3392669977101817,,0.3499411787403192,,cointegration_invalid,0.0655093021859288,,-0.2420496267076837,,3.89,1.358409157630355,,3.12,6.87,1.927164106234258,,5.65
"(2838, 2849)",-3.7121090182903638,-4.17091891454711,3.1546582112023676,0.8692225066476162,2.266253259202275,0.8486474159371951,2003-02-24,2003-03-10,1.0323893828145627,1.012789313895834,0.5348632081912489,0.5614051042289319,reversion,0.03839556899446389,0.03928252929432224,-0.12112489700217255,0.03414525858066919,6.84,1.922787731634459,1.7298840655099674,5.64,11.01,2.3988039507345884,2.347558458636777,10.46
"(2836, 2845)",-3.77795565840338,,3.8150492987042037,,2.833879212017402,,2003-02-10,2003-03-31,2.1866473496775334,,-3.3179754290953802,,cointegration_invalid,0.08498952346672003,,0.32423922189891474,,9.71,2.2731562823032334,,8.36,7.22,1.9768549529047348,,6.36
"(2881, 2882)",-5.310357437819262,,3.0093376198239876,,12.747905506557625,,2003-01-27,2003-05-02,1.6891036495950682,,-1.5149625131875966,,cointegration_invalid,0.045208721342716814,,0.13604830588077732,,13.7,2.617395832834079,,11.1,20.95,3.0421386463681466,,17.97
"(2851, 2890)",-3.3003456540961706,-3.213619268126264,3.0755761188415716,0.19821927082153354,1.4013499352758634,0.7077124179157358,2003-04-28,2003-05-26,-0.4835553329874105,-1.1519513348856305,2.3443192141286007,3.2202204983260936,take_profit,0.05196905709808638,0.07623493460992756,-0.15983479092958852,-0.01511123314950713,4.01,1.3887912413184778,1.4134230285081433,4.11,4.54,1.5129270120532565,1.5769147207285403,4.84
"(2823, 2885)",-3.5258457024429286,-2.971444538206733,3.028675381848964,0.5511076730635355,1.7908725449084488,1.0171596236568052,2003-05-02,2003-06-23,0.41523298601440284,0.39450619198457193,1.1954085351636037,1.2031607300523697,reversion,0.03431060918186297,0.04093180828367003,-0.10391569736534939,0.022557833617496137,2.73,1.0043016091968684,1.0818051703517284,2.95,4.52,1.5085119938441398,1.6524974018945473,5.22
"(2885, 2889)",-3.6291820910922157,-2.6003009077012407,3.2702493540797577,0.22311797206658154,2.107487788783639,1.8213363171985204,2003-04-28,2003-07-07,1.966493750412705,2.4432885450707253,-2.2811430991266937,-2.995740851902393,reversion,0.05868489165806684,0.10307068228047934,0.19191422903903366,-0.02299692160993949,4.62,1.5303947050936475,1.7351891177396608,5.67,2.51,0.9202827531436925,1.220829921392359,3.39
"(2823, 2850)",-3.032544460109999,-3.498631678084433,3.9518615734261693,0.47865157702539873,1.0457372781144243,0.6925443386749459,2003-08-25,2003-09-29,0.7988788554279895,1.243783135738385,0.15027411532833493,-0.31114991618792426,take_profit,0.05599952562243024,0.07639882986646505,0.22130237343737624,0.03656842039847863,3.34,1.205970806988609,1.2919836816486494,3.64,3.8,1.33500106673234,1.332366019094335,3.79
