,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2327, 3011)",-5.232149869174738,-3.939249734437429,2.1538720737726074,0.5829185520724097,12.892545246102065,0.33267175276240196,2001-09-19,2001-10-15,1.6108894819294066,1.5069913003527249,-4.314797622525543,-3.8755703154732264,reversion,0.10979037354131858,0.10556778711818676,0.23647441953970905,-0.061537421612421817,40.69,3.7059823620135983,3.8360055190042304,46.34,6.63,1.891604804197771,1.843719208158766,6.32
"(2392, 2420)",-2.496182593525258,-2.52174776072856,3.174188766848834,0.21496445079877022,1.9909699908677527,0.3845036411865458,2001-09-24,2001-10-15,5.000337484814957,3.7589057046616197,-12.501261732163659,-9.034492804167073,take profit,0.37629299121417725,0.30373034890873524,1.1944249857559885,0.06529122764408513,11.14,2.410542234499138,2.5718485799218085,13.09,2.11,0.7466879474879751,0.6981347220709843,2.01
"(2428, 3021)",-2.573838990581942,,2.776351875553114,,1.9898961636180037,,2001-10-08,2001-10-15,0.6669020041591645,,5.180766611533631,,cointegration_invalid,0.18683902214301748,,-0.5187308695532764,,6.84,1.922787731634459,,7.88,381.59,5.944346733780029,,393.51
"(2413, 2420)",-2.8569190762575176,-3.526475242327643,2.190659784284153,0.4405631501938594,2.1178863573397884,0.26362591503656135,2001-10-08,2001-10-22,0.9922059605630402,0.9739225623284954,-2.2005192263376743,-2.136117999025472,reversion,0.08220490879716612,0.07964940276391375,0.18008298777269838,-0.03509059179272933,15.02,2.7093826463359885,3.043569602968151,20.98,1.95,0.6678293725756554,0.7929925155296614,2.21
"(2328, 2421)",-2.5003922711102513,,1.580634854799511,,1.3163668244445204,,2001-10-15,2001-10-22,3.731703606922339,,-5.8828242074722725,,cointegration_invalid,0.6749059295939764,,1.066779836027104,,6.46,1.8656293177945105,,6.8,8.55,2.145931282948669,,8.93
"(2375, 2421)",-2.229189196590951,,1.6414305536585057,,1.1771964023866628,,2001-06-26,2001-10-29,1.0854023179586167,,-1.5628300950832588,,cointegration_invalid,0.25136756632672513,,0.4126024035674676,,29.22,3.3748534063225533,,23.08,12.34,2.5128460184772416,,9.07
"(2327, 2483)",-3.4280732620601455,-2.713306559945239,1.561137858376141,0.4735408241767095,1.9751151063103978,0.5444601076220691,2001-08-27,2001-10-29,0.7163975722542311,1.3346127741537213,-0.1458424697818737,-2.8035385820967393,take profit,0.17455686516939733,0.12510911071069367,-0.2725073306554058,-0.05924427139795707,60.58,4.103964805599091,3.8505730431119236,47.02,12.45,2.5217206229107165,2.2762411176544437,9.74
"(2327, 3021)",-3.8624055866542184,-2.8114864996939852,1.7474054012998388,0.2118879457226652,2.9900241745111087,0.24308320011433646,2001-09-10,2001-10-29,0.8971427458741049,1.1853478117178298,2.8327413228965512,1.5989807132676972,reversion,0.1301546616830074,0.10767737044715,-0.2274329588292403,0.022815536824865035,51.54,3.942358205224219,3.8505730431119236,47.02,465.06,6.142166429521475,6.1860645806049455,485.93
"(2460, 2483)",-3.123009266668795,-2.758744079654414,1.6195979143388013,0.42952267781788517,1.803461838012537,0.4839817493315522,2001-09-24,2001-10-29,0.9352271659371557,1.128583094290359,1.4990334023386667,1.239877674604224,take profit,0.1030399950192721,0.11794210517686197,-0.16688336102669354,-0.05065880884304441,2.45,0.8960880245566357,0.9631743177730056,2.62,8.76,2.1701959049483,2.2762411176544437,9.74
"(2460, 3026)",-2.756250239263663,-2.673414400839885,2.999791925338812,0.30953108567986926,2.561588682152114,0.40374145975110043,2001-10-08,2001-10-29,1.2398648399503072,1.3918051870235593,1.900590449303617,1.6933159026934828,take profit,0.11106477235947813,0.13290797450529893,-0.33317120731355576,-0.04113914964413756,2.47,0.9042181506398859,0.9631743177730056,2.62,14.71,2.688527534613346,2.9927277645336923,19.94
"(2327, 3026)",-3.9117438573899403,-4.604900946339715,2.185990166441862,0.4382725938041289,4.822643820516475,0.1073875306728353,2001-10-15,2001-10-29,1.5237556313478298,1.6296545162260971,-2.7669244750934907,-3.226215226317023,take profit,0.12935105991248114,0.12814116079591403,-0.2827601449875159,-0.0561607589150972,46.34,3.8360055190042304,3.8505730431119236,47.02,16.37,2.7954503913830435,2.9927277645336923,19.94
"(3011, 3026)",-2.8214431473634884,-3.6540399577678992,1.8275215742250623,0.032557424448481836,1.7429760427944758,0.0024610970592019283,2001-10-02,2001-11-01,0.8771380541366187,1.0988089281377553,1.4980407694704605,0.9152934686417783,reversion,0.1616128579127425,0.13409840858562383,-0.29535098450770647,0.0043658988061880954,6.94,1.937301774518713,1.8779371654691073,6.54,18.21,2.9019708937395166,2.9831534913471307,19.75
"(2476, 2484)",-3.3246536208848094,-3.0607518253806747,1.9307218867891973,0.555799715739808,2.5530048119620568,0.5057238956445971,2001-10-08,2001-11-01,1.2584434781170422,1.3488957898184224,0.03758899923113076,-0.1830419456297436,reversion,0.09989878591885729,0.09823467858297025,-0.19287677243720625,0.05459880643220627,6.26,1.8341801851120072,1.864080130807681,6.45,8.61,2.152924318439639,2.386006701133118,10.87
"(2421, 2462)",-3.8080930701124274,,1.7718653772270783,,2.978714908139749,,2001-10-08,2001-11-05,0.5492779654359385,,0.1663669753345308,,cointegration_invalid,0.07633867126545499,,0.13526184855877932,,6.88,1.9286186519452522,,9.68,3.9,1.3609765531356006,,4.8
"(2457, 3021)",-3.8460259433927853,,1.8924311917865029,,3.460097182690699,,2001-09-03,2001-11-12,0.8893351297442031,,4.240253936293279,,cointegration_invalid,0.13606959193910545,,-0.25750234003922445,,13.65,2.613739521630969,,15.62,548.53,6.307241972841284,,468.04
"(2327, 2457)",-3.250792220710876,,1.9322301185179054,,2.4344791852358125,,2001-09-24,2001-11-12,0.9880721451626981,,-1.4780712981941453,,cointegration_invalid,0.08331286387379387,,0.16097962483692685,,40.69,3.7059823620135983,,47.92,10.43,2.344686269012681,,15.62
"(2457, 3026)",-2.9835376054264766,,1.8326995331514422,,1.9278324396020434,,2001-10-15,2001-11-12,1.7462280439439004,,-1.0302638208083905,,cointegration_invalid,0.19467938249964414,,-0.35678881342130886,,10.97,2.395164274287139,,15.62,16.37,2.7954503913830435,,21.64
"(2457, 3011)",-3.7276657787721796,,1.5041776533644626,,2.108839641656592,,2001-10-22,2001-11-12,1.6968220287632958,,-2.0813666903463135,,cointegration_invalid,0.1522633025183408,,-0.22903105707556115,,11.93,2.4790562361098245,,15.62,6.66,1.8961194845522977,,8.36
"(2328, 2457)",-4.236616447361214,,1.6748850105747544,,3.3370831284253737,,2001-11-01,2001-11-12,0.8841877201219354,,0.7158633795798621,,cointegration_invalid,0.07254587599559378,,0.12150600028403491,,6.97,1.9416152247724325,,9.61,12.86,2.554121718809473,,15.62
"(2327, 2472)",-3.91655597714827,,1.5455246573042882,,2.4059257110769603,,2001-09-24,2001-11-19,1.405781195015211,,-2.8434644128952287,,cointegration_invalid,0.13198341805195063,,0.2039836269545896,,40.69,3.7059823620135983,,53.35,13.07,2.570319527636131,,21.66
"(2375, 2428)",-3.423297716259492,,1.5969314370975896,,2.0401660278089007,,2001-09-24,2001-11-19,0.735323323691124,,-0.37295754648261903,,cointegration_invalid,0.10791613962225846,,0.17233467593299734,,18.67,2.9269179575536315,,29.69,7.04,1.951608170169951,,9.5
"(2440, 2460)",-2.6158274686848557,,2.395513918533797,,1.8688911609792305,,2001-10-08,2001-11-19,1.1190329959002776,,-3.0254387702107866,,cointegration_invalid,0.11255441156980515,,0.26962565950784967,,26.33,3.270708973508218,,33.46,2.47,0.9042181506398859,,3.97
"(2472, 3011)",-2.186484340054463,,2.2871904069531954,,1.2674606596108096,,2001-10-15,2001-11-19,1.205132274461772,,-1.2386123089353178,,cointegration_invalid,0.1294551402383033,,-0.2960885548838279,,16.5,2.803360380906535,,21.66,6.32,1.843719208158766,,11.21
"(1471, 2328)",-3.0489363181522267,,1.6592408614580783,,1.789212550368811,,2001-11-05,2001-11-19,0.8147712630936569,,0.8728574597186158,,cointegration_invalid,0.1987359320720804,,0.3297507791339528,,2.75,1.0116009116784799,,3.02,7.59,2.0268315914075385,,11.52
"(2472, 3026)",-2.8986534894635625,,1.7647429303452056,,1.7633937272759594,,2001-11-12,2001-11-19,1.7201572409998076,,-1.6934429744118495,,cointegration_invalid,0.24040874165438972,,-0.4242596272277712,,20.46,3.0184717605234805,,21.66,21.64,3.074543453978281,,27.09
"(2440, 2472)",-2.5058288620053695,,2.103883407094146,,1.5692634144444713,,2001-11-12,2001-11-19,0.8194164740576595,,-0.12888366995956588,,cointegration_invalid,0.15688163358548216,,0.3300606657783196,,31.13,3.4381719844535166,,33.46,20.46,3.0184717605234805,,21.66
"(1471, 2492)",-3.5884748829288444,,2.3837804837199403,,4.335154740138859,,2001-10-22,2001-11-26,1.4419230767635276,,0.761074288383306,,cointegration_invalid,0.17354398308754887,,0.41369075995112237,,3.16,1.1505720275988207,,3.02,17.01,2.8338014064077703,,26.29
"(2460, 2483)",-3.2880140344530564,,2.9601558268686516,,4.51015266588491,,2001-11-19,2001-11-26,1.1694935356925449,,1.1727898880393943,,cointegration_invalid,0.12356412971117924,,-0.3657690785565011,,3.97,1.3787660946990992,,4.08,11.24,2.419478844465545,,11.0
"(1471, 2460)",-2.709790343074733,,3.022504693838743,,2.449043757192985,,2001-11-19,2001-11-26,1.0383294766172781,,-0.29451397099726206,,cointegration_invalid,0.1739151371729521,,0.5256593184348566,,3.02,1.1052568313867783,,3.02,3.97,1.3787660946990992,,4.08
"(2440, 3011)",-2.814683103287227,,2.082083837870824,,1.9558022158478487,,2001-10-08,2001-12-03,1.6185926716475414,,-3.9429632796990557,,cointegration_invalid,0.24044044940227446,,0.5006171736708733,,26.33,3.270708973508218,,32.15,6.37,1.851599469584072,,12.69
"(2327, 2440)",-2.882281133249788,-3.361387680330187,2.470052320025787,0.016207979374054778,2.4307922581289723,0.002419467729756605,2001-10-15,2001-12-03,1.0864757583776987,1.3336707310938811,-0.6174795773648944,-1.691880499887198,reversion,0.10873640727840728,0.099340395107994,-0.26858461506929876,0.001610107074920819,46.34,3.8360055190042304,3.869532953807194,47.92,26.62,3.2816628129669656,3.4704124506836282,32.15
"(2327, 2460)",-3.1330513985050152,,1.719223532593593,,1.9506388953887976,,2001-11-12,2001-12-03,1.1922339809816542,,-3.630553486622903,,cointegration_invalid,0.09015570543826626,,0.15499781038704352,,47.92,3.869532953807194,,47.92,3.12,1.1378330018213911,,3.89
"(2413, 2476)",-2.815833532091505,-2.8050894740727803,1.7080055021106795,0.643516739520996,1.6327566643743014,0.6710108366421329,2001-11-12,2001-12-03,0.9258645669297964,0.9383096832057036,-0.9067376789458145,-0.9623730415387818,reversion,0.08799775368687227,0.08879861208102009,-0.15030064747055816,0.057143393320367775,26.65,3.2827891506118534,3.3884498088396526,29.62,7.26,1.9823798288367047,2.2741856184723477,9.72
"(2476, 2478)",-4.2301875643745,-4.313771730887669,2.263585190720768,0.3828155996288146,6.710319419862228,0.0984990744809245,2001-11-19,2001-12-03,0.8724304947868077,0.8600884177454545,0.3505439123911162,0.39472938163841614,reversion,0.0951947559949794,0.08944801037348081,0.2154814399045124,-0.034242093726728484,7.85,2.060513531794317,2.2741856184723477,9.72,10.63,2.363680192353857,2.316487998163037,10.14
"(2327, 3011)",-3.4598817136979414,,2.7603634533007417,,4.873659895945728,,2001-11-19,2001-12-03,1.4203572948859151,,-3.500635330352579,,cointegration_invalid,0.0974000731603493,,0.26885960230064665,,53.35,3.976873977747762,,47.92,11.21,2.4168062370840686,,12.69
"(1471, 2478)",-2.659684695578501,,1.6630026797500943,,1.4716651063766384,,2001-10-29,2001-12-10,1.3036822760938054,,0.3736213481621432,,cointegration_invalid,0.173775887856109,,0.28898976718066116,,2.81,1.0331844833456545,,3.41,7.46,2.0095554142156695,,11.93
"(1471, 2420)",-2.315899572063348,,2.026349882987858,,1.3414126653221217,,2001-10-29,2001-12-10,1.5557549249536737,,-1.1242343420070056,,cointegration_invalid,0.19360981748705103,,0.39232123101018646,,2.81,1.0331844833456545,,3.41,2.4,0.8754687373538999,,3.63
"(2327, 2413)",-3.525075523661558,-3.8720471092486894,2.279430104819962,0.21438562747039921,3.815001640021119,0.047982884021448007,2001-12-03,2001-12-10,1.6957109301791977,1.6671545556438891,-3.463488900385358,-3.3493856374091378,reversion,0.12736928592442476,0.11870766419492278,0.29032938476555525,-0.025449217073973962,47.92,3.869532953807194,4.058199115585747,57.87,29.62,3.3884498088396526,3.3908102887756684,29.69
"(1471, 2484)",-2.814180263396889,-2.736948480894851,1.7008070154574633,0.026854318963450623,1.625025887474047,0.048435721506932046,2001-10-29,2001-12-17,2.0181534491578965,1.7930054985805233,-0.11288402081513531,0.31458958677277105,reversion,0.22123216425934333,0.21128947469240184,0.376273217017129,-0.005674034947009687,2.81,1.0331844833456545,1.3428648031925547,3.83,10.47,2.3485140248824456,2.7166795278002644,15.13
"(1471, 2413)",-2.505267051224552,-2.4419143625703565,1.7339887505295029,0.45392012043848146,1.395361815946185,0.6517968067425889,2001-10-29,2001-12-17,1.6192008820283357,1.4042612221941968,1.0086224940100168,1.4437695432774051,take profit,0.2145190684918391,0.19724789166394593,0.3719736515389169,0.08953478674033488,2.81,1.0331844833456545,1.3428648031925547,3.83,21.19,3.0535293722802077,3.4190372997904865,30.54
"(1471, 2483)",-2.5554046187344994,-2.7312830653840545,1.6441446680091454,0.18306173241261414,1.3852497867389524,0.24378660867366322,2001-11-01,2001-12-17,1.2963143498221936,1.1780079470366016,0.6532765869470308,0.9214033285883753,take profit,0.2000129284483934,0.15297726995224017,0.32885018984132075,0.028004284057209228,2.69,0.9895411936137477,1.3428648031925547,3.83,9.63,2.2648832258100344,2.531313022602156,12.57
"(3011, 3026)",-3.4488514712219316,,2.08640437220981,,3.1239265350269783,,2001-11-19,2001-12-17,1.1794016022485918,,0.6981018178883398,,cointegration_invalid,0.11949855620203076,,-0.2493223101326767,,11.21,2.4168062370840686,,15.14,27.09,3.2991646560970036,,31.8
"(2484, 3011)",-3.6273578186480373,,2.409195358009349,,4.566985318829113,,2001-11-26,2001-12-17,0.6150708413176564,,0.5204083138036568,,cointegration_invalid,0.16349335485669458,,0.3938874315861238,,12.87,2.554899021608035,,15.13,12.01,2.485739636091892,,15.14
"(2457, 2472)",-3.485971000721395,,2.712527917978615,,4.867645480065436,,2001-12-03,2001-12-17,1.2387583270820788,,-0.25104357923311715,,cointegration_invalid,0.10933576553983913,,-0.29657631646037785,,18.63,2.924773184613497,,21.86,21.66,3.0754672415728446,,22.69
"(2413, 3011)",-3.8712633766568687,,2.0502759916556843,,4.117790232007457,,2001-12-03,2001-12-17,0.8024763147930519,,-0.4560525266976908,,cointegration_invalid,0.13545302880947935,,0.27771609296512123,,29.62,3.3884498088396526,,30.54,12.69,2.540814281726296,,15.14
"(2308, 2457)",-3.2015469905148133,,2.949001085618277,,4.086052993198791,,2001-12-03,2001-12-17,0.3522721028777377,,1.6278717300284788,,cointegration_invalid,0.11789058771090517,,0.34765947114363605,,14.8,2.6946271807700692,,17.8,18.63,2.924773184613497,,21.86
"(2413, 2420)",-3.959823905149758,-4.216771968491936,2.0056947158114196,0.4944740779928184,4.193844495927913,0.19561416601708115,2001-12-10,2001-12-24,0.9824098130099608,0.985231866863941,-2.1841115518725225,-2.189433977724398,reversion,0.070887606812788,0.07437360486447829,0.14217889840092646,-0.0367758196923651,29.69,3.3908102887756684,3.4464893708538624,31.39,3.63,1.2892326482767593,1.169381359556317,3.22
"(2392, 2472)",-2.561517408017141,-2.0300431717092886,3.4235581199506884,4.017019990184024,2.257180585179419,1.1982117956950782,2001-12-17,2001-12-24,1.7505561536883028,1.6194753803714834,-1.790430009604746,-1.435143957448305,stop_loss,0.15715494140704483,0.1623936964790513,-0.538029075744463,-0.652338725036226,22.5,3.1135153092103742,3.170105660498771,23.81,22.69,3.1219242987917504,3.046425387869509,21.04
"(2420, 2460)",-3.8359426089475734,-2.609720615266841,2.6169854118211013,0.34595284915824437,6.43931012946532,0.4707938694248639,2001-11-26,2001-12-31,0.7065399969624725,0.7086204274173645,0.384019738957776,0.4152460039110813,take profit,0.0994035908459738,0.0941362614034341,0.260137747126547,0.0325667078416233,2.94,1.0784095813505903,1.366091653802371,3.92,4.08,1.4060969884160703,1.415853163361435,4.12
"(2327, 3026)",-4.101238819082137,-4.05825139835057,2.5578207466186083,0.04519307304690009,7.903500946837955,0.0012511431153045764,2001-12-03,2001-12-31,1.6708490293945273,1.6386326008992185,-3.406491299497517,-3.2576959079939676,take profit,0.12525446363521306,0.13106784871776958,0.320378465692734,0.00592335886120221,47.92,3.869532953807194,4.065945087700403,58.32,29.35,3.3792925462741055,3.410817625039146,30.29
"(2327, 2478)",-3.4721549105404383,-2.9700322109595305,2.4131528941493428,0.48945255793535447,3.9946858709122264,0.4655650281638884,2001-12-03,2001-12-31,1.3656047930518662,1.3164656483622401,-3.2162357549507474,-3.0074131836482407,take profit,0.10296529702902345,0.10567299146861511,0.24847100452253468,0.05172191597899456,47.92,3.869532953807194,4.065945087700403,58.32,10.14,2.316487998163037,2.39698576841553,10.99
"(2375, 2484)",-3.3952474485227193,,1.8205805012726273,,2.4495040942275184,,2001-12-17,2001-12-31,2.443830521199295,,-5.2224599217366325,,cointegration_invalid,0.4036193440916385,,-0.7348215077896842,,34.79,3.5493299891638506,,37.57,15.13,2.7166795278002644,,14.77
"(2327, 2413)",-3.304602489186395,-3.6936401185811225,2.097716586142498,0.20669488746833692,2.830912024597551,0.059149073188795344,2001-12-24,2001-12-31,1.6364697850273364,1.6290607194327913,-3.2260954259274652,-3.1926850725942275,reversion,0.11221039470894315,0.11357616880612469,0.23538560611854642,-0.02347561343046678,51.09,3.9335887833427066,4.065945087700403,58.32,31.39,3.4464893708538624,3.4075107437187473,30.19
"(2420, 2484)",-2.7836816030842138,,1.8892949045424843,,1.7545308502633905,,2001-12-17,2002-01-02,1.303942124650202,,1.2990733568368444,,cointegration_invalid,0.12795552202492314,,-0.2417457157697609,,3.57,1.2725655957915476,,3.99,15.13,2.7166795278002644,,15.54
"(1471, 3026)",-3.3360302377108195,,1.9805919743539022,,2.668127725544615,,2001-11-19,2002-01-07,1.5718272778823383,,1.0800251107350551,,cointegration_invalid,0.2432942852248011,,0.4818667087224102,,3.02,1.1052568313867783,,3.51,27.09,3.2991646560970036,,31.04
"(2484, 3026)",-3.734492959638712,,2.216914372269285,,4.307982769324186,,2001-11-26,2002-01-07,0.7699745792637915,,1.168163637785851,,cointegration_invalid,0.14619209331229552,,0.3240953527761603,,12.87,2.554899021608035,,15.45,31.8,3.459466289786131,,31.04
"(2472, 3011)",-3.783574769375635,-3.63474163123325,1.8381821007060204,0.4121512813379118,3.147716204232838,0.21489323938518923,2001-12-24,2002-01-07,1.7450265059068755,1.8047507806175158,-2.9397854549555484,-3.1214621157029128,take profit,0.15599392460461936,0.1637091683237349,0.2867452400270958,0.06747294349139121,21.04,3.046425387869509,3.2418107961506966,25.58,14.34,2.663052835171474,2.7966713927557385,16.39
"(2460, 2478)",-3.0180246333079843,,1.7961425168298888,,1.9246832736275579,,2001-12-17,2002-01-14,1.1667783505495675,,0.8845358340804848,,cointegration_invalid,0.11319809615542382,,-0.20331991332895472,,4.47,1.4973884086254774,,5.35,11.34,2.428336298299606,,10.99
"(1471, 2327)",-3.3964004051777885,-3.1479492194832286,1.5737753549745985,0.13599768098855855,1.9710842876957553,0.08292611418372677,2001-12-31,2002-01-14,0.8200469113974372,0.8264458066041667,2.9154611180900876,2.9157825274485294,take profit,0.10263938470839667,0.10749742868438063,0.16153133410383136,0.01461940101330872,3.34,1.205970806988609,1.2864740258376797,3.62,58.32,4.065945087700403,3.993602992420569,54.25
"(2328, 2457)",-3.429812416485296,-3.656635874797405,3.1710053247938395,0.090504457377837,5.844365249750538,0.01469768847700523,2001-12-17,2002-01-21,0.8374517968933028,0.9862589212165964,0.8326204847599495,0.5225979047766373,reversion,0.07263420463596934,0.09538743512342299,0.23032344966282414,-0.008632988056509028,11.18,2.414126467726953,2.546315277916644,12.76,21.86,3.0846584827483925,3.0252910757955354,20.6
"(2457, 3011)",-2.5599014487654252,-2.4670879360463207,2.33257222123825,0.0858782998147374,1.7487789414349457,0.24855251342353224,2001-12-17,2002-01-21,1.9656095765115347,1.6289714857954103,-2.874156218653435,-1.9998475867899792,take profit,0.20223930603298526,0.19798010698169352,-0.47173778729504257,-0.01700219498472766,21.86,3.0846584827483925,3.0252910757955354,20.6,15.14,2.717340248009303,2.911263116927541,18.38
"(2328, 2472)",-2.839965048294928,-2.987702754041363,1.8980851383644706,0.26879099300535864,1.826446770726333,0.2395371127656729,2001-12-31,2002-01-21,0.8751340951573272,0.8499934423849522,1.1224134775190826,1.1816912225490293,take profit,0.10414340274201737,0.09962577921199363,-0.19767304500332883,-0.026778512123324383,11.8,2.468099531471619,2.546315277916644,12.76,21.86,3.0846584827483925,3.319263998899469,27.64
"(2392, 2457)",-2.8669458294927828,,2.6949925710826963,,2.608109667572432,,2002-01-02,2002-01-21,1.262613545208897,,-0.8196058210447402,,cointegration_invalid,0.10611229527524557,,-0.2859718474673203,,28.69,3.3565486299932736,,38.81,22.93,3.132446096869813,,20.6
"(1471, 2476)",-3.8701150702157334,,2.2553681697679195,,4.964540011239974,,2001-10-29,2002-01-28,1.4393296157001934,,0.1416445392304648,,cointegration_invalid,0.136173886253634,,0.30712224861004334,,2.81,1.0331844833456545,,3.58,6.93,1.9358598132018119,,12.4
"(2413, 2484)",-3.8075712525739767,-3.13334031523453,2.25849169174871,0.46509497523507953,4.730793528304292,0.38901442958290616,2001-11-12,2002-01-28,1.2503899840299268,1.2712628318999382,-1.4073166851461585,-1.5329563076817374,take profit,0.08245592889980866,0.09866383682160089,-0.18622603035564023,-0.045888054743140394,26.65,3.2827891506118534,3.3908102887756684,29.69,12.32,2.511223958105374,2.731766727719526,15.36
"(2478, 2484)",-3.5617661446632125,,2.230571063404237,,3.793027743324212,,2001-11-19,2002-01-28,1.559675561960488,,-0.7532015489081344,,cointegration_invalid,0.14362511745848272,,-0.3203660309809262,,10.63,2.363680192353857,,11.96,13.64,2.613006652415316,,15.36
"(2413, 2476)",-3.612730169639008,,1.7299067105806112,,2.5566344161209646,,2001-12-31,2002-01-28,0.9121494064241248,,-0.8685186832478033,,cointegration_invalid,0.08726236529079297,,0.15095575129767935,,30.19,3.4075107437187473,,29.69,10.92,2.390595970316759,,12.4
"(2413, 2472)",-3.263067334546723,,2.0867545606081697,,2.7255929083242045,,2002-01-07,2002-01-28,0.47993293895443156,,1.3883704034535678,,cointegration_invalid,0.09759501745665496,,0.20365684777030868,,31.11,3.4375293109095457,,29.69,25.58,3.2418107961506966,,28.67
"(1471, 2308)",-3.078169860929801,-2.378327386124751,1.6738306857159888,0.14188545375900535,1.8347216119042902,0.392960284657908,2001-10-29,2002-02-01,1.4171604990826585,1.1958717068030422,0.7609327230603518,1.1759848933380184,take profit,0.15270978088518142,0.1816754148428015,0.2556103172545816,0.025777098671826426,2.81,1.0331844833456545,1.423108334242607,4.15,11.95,2.4807312783775197,2.9036169846461855,18.24
"(2375, 2413)",-3.9589094034313463,,1.8750811117838626,,3.648577427272809,,2001-12-10,2002-02-01,1.7134576932968864,,-2.1887059371770103,,cointegration_invalid,0.29188757461989356,,-0.5473128779341652,,35.72,3.575710756008298,,35.02,29.69,3.3908102887756684,,28.49
"(2476, 3026)",-3.3572794409860744,,2.3757469275619285,,3.52895297178335,,2002-01-28,2002-02-01,1.1696531409016937,,0.7591538213335806,,cointegration_invalid,0.12076819892434312,,-0.286914677541696,,12.4,2.517696472610991,,11.17,30.48,3.4170707308184456,,29.73
"(2308, 3026)",-3.9873592190867004,,1.8193717613004374,,3.4877828210505513,,2002-01-28,2002-02-01,1.1784723839792095,,0.07088674104295486,,cointegration_invalid,0.10189322044382484,,-0.18538164794345535,,20.02,2.9967317738870745,,18.24,30.48,3.4170707308184456,,29.73
"(2375, 3011)",-2.643867930712733,,3.4301573085946315,,2.501514043268555,,2002-01-28,2002-02-01,1.4177670099428976,,-2.3720519877615556,,cointegration_invalid,0.13287870039743505,,0.4557948453248182,,37.57,3.6262058595858777,,35.02,25.15,3.224857896545748,,24.24
"(2375, 2483)",-3.8842523116979293,-2.0831441223370097,1.89955163584815,0.438145136002616,3.5720217643713226,0.8597346731180913,2001-12-17,2002-02-04,1.4247716570925337,1.2022372937761119,-2.1109049334231664,-1.4670619226908945,take profit,0.21834984971002802,0.1377963799147689,-0.4147668142038814,-0.06037481361842456,34.79,3.5493299891638506,3.525772116243786,33.98,12.57,2.531313022602156,2.711377991194885,15.05
"(2413, 2420)",-4.1092959569573155,,2.6265385444714906,,8.443896204623782,,2001-12-31,2002-02-04,0.9851087573653998,,-2.1877551354000966,,cointegration_invalid,0.07503339905796028,,0.1970781147484435,,30.19,3.4075107437187473,,27.78,3.92,1.366091653802371,,4.38
"(2460, 2476)",-3.3700203360797034,,1.9225810558613903,,2.614064031148644,,2002-01-07,2002-02-18,1.2413125717425566,,0.6857222439916798,,cointegration_invalid,0.14309322259183,,-0.27510831897720944,,5.07,1.623340817603092,,5.99,11.31,2.425687290128029,,10.92
"(2440, 2484)",-3.1712473837086756,,2.7570491414183045,,3.630061034783555,,2002-01-21,2002-02-18,1.5404806093776882,,-2.910550664601948,,cointegration_invalid,0.14945849822260576,,-0.4120644242023044,,47.43,3.85925493988949,,56.45,13.77,2.6224923127405635,,15.04
"(2431, 2476)",-3.733123940371019,,1.8259161053473267,,3.0152737701803862,,2002-01-21,2002-02-18,0.9480165863277519,,0.3720920179949079,,cointegration_invalid,0.14016591670838965,,-0.25593120473862063,,10.95,2.3933394562625097,,14.48,10.86,2.3850863145057892,,10.92
"(2483, 2484)",-3.2099425722291115,,2.8337519783604135,,3.9135242338908314,,2002-01-28,2002-02-18,1.4844675152888505,,-1.0237015001153544,,cointegration_invalid,0.14201176252524075,,-0.40242611300635023,,16.46,2.800933195248924,,14.85,15.36,2.731766727719526,,15.04
"(2420, 2431)",-2.678836018740151,,3.3319199122933636,,2.5532500283803534,,2002-02-01,2002-02-18,0.9723753960603478,,0.8336527050972247,,cointegration_invalid,0.10886803869041774,,0.36273958592492717,,4.49,1.501852701754163,,4.73,14.25,2.6567569067146595,,14.48
"(2457, 2492)",-2.791494023878353,-3.1754167177501706,2.2636355208777847,0.43353624972687543,2.071609407765129,0.34439445313442035,2001-12-17,2002-02-25,2.000789947139128,1.253890805188414,-2.3096812188601095,-0.3847154786212311,take profit,0.21282502796552882,0.1497568369422289,-0.48175829303457895,-0.06492501745889312,21.86,3.0846584827483925,2.8237570088141806,16.84,29.38,3.380314170745731,3.091042453358316,22.0
"(2327, 2483)",-3.458657522403451,-3.221215125889148,2.254551039521247,0.0826115594086553,3.5505835473224887,0.037083263822413635,2002-01-14,2002-02-25,1.3860797169568828,1.4863399049784516,-3.0546749180949306,-3.4342636772943202,take profit,0.08699128180725911,0.10282979083750383,0.19612628482784178,0.008494929374752047,54.25,3.993602992420569,4.030516899475935,56.29,14.54,2.6769034721053733,2.5649493574615367,13.0
"(2472, 2476)",-3.496625270685051,-2.789297921917136,1.9145133080785477,0.4125270062642885,2.8206003310999694,0.4550117430646787,2002-01-21,2002-02-25,1.7082392077051405,1.4880318665640782,-2.94382668051964,-2.298442299060279,take profit,0.17820921232520276,0.16426579462401594,-0.3411839086187962,-0.06776407648786975,27.64,3.319263998899469,3.1219242987917504,22.69,10.86,2.3850863145057892,2.2793164660546914,9.77
