,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2883, 2885)",-2.5255522937816264,,1.5065650065790992,,1.2403433894079186,,2009-12-14,2010-01-11,1.5940742515016157,,-0.05343855346532646,,cointegration_invalid,0.09273164153803702,,-0.13970624614384342,,6.0,1.791759469228055,,6.86,14.34,2.663052835171474,,15.29
"(2801, 2892)",-4.452349908554464,,2.5601995774806716,,10.028368152072417,,2009-12-07,2010-01-18,1.0264509367224983,,0.10610723065775966,,cointegration_invalid,0.021586223382082236,,-0.05526503998221033,,8.26,2.1114245875328868,,8.26,9.19,2.2181159363675955,,9.14
"(2809, 2852)",-4.239997187465316,,2.193342418722932,,5.8086801278886915,,2009-12-07,2010-01-18,1.382930644070905,,-0.45509137963535096,,cointegration_invalid,0.07229287425938104,,-0.1585630276845036,,6.8,1.916922612182061,,6.87,7.67,2.0373166153791646,,8.27
"(2809, 2892)",-3.3758602402691333,,2.4558595441308504,,3.4424331525143743,,2009-12-07,2010-01-18,0.8967847682708767,,0.6269795142058967,,cointegration_invalid,0.0520919768001106,,-0.12793057839719446,,6.8,1.916922612182061,,6.87,9.19,2.2181159363675955,,9.14
"(2809, 2812)",-3.4796436991943165,,2.150760438972569,,3.105401193747833,,2009-12-07,2010-01-18,0.9050391536515954,,-0.04080035626637925,,cointegration_invalid,0.0544807033952668,,-0.11717494154993835,,6.8,1.916922612182061,,6.87,4.84,1.5769147207285403,,5.1
"(2809, 2890)",-3.789523427468294,,1.8140625530117167,,2.90311524292465,,2009-12-07,2010-01-18,1.7232264486227569,,-1.2743057173818255,,cointegration_invalid,0.09261615006873068,,-0.16801148964379786,,6.8,1.916922612182061,,6.87,6.43,1.860974538249528,,6.35
"(2801, 2885)",-4.068485984582909,,1.5229852927421275,,2.387280850679299,,2009-12-07,2010-01-18,1.6378581537081223,,-0.6660613962371291,,cointegration_invalid,0.07702931476514636,,-0.11731451349732192,,8.26,2.1114245875328868,,8.26,14.51,2.6748380668960965,,14.93
"(2801, 2834)",-2.9331702537833095,,2.1083081916846944,,2.005790928162057,,2009-12-07,2010-01-18,0.7559466748628659,,0.1176538830040077,,cointegration_invalid,0.026348236367317122,,-0.05555020256965926,,8.26,2.1114245875328868,,8.26,5.25,1.6582280766035324,,5.34
"(2809, 2885)",-2.4505861720976267,,2.5588407786379417,,1.5270689686508363,,2009-12-07,2010-01-18,1.4433707193547671,,0.14446487242869563,,cointegration_invalid,0.09240777198771422,,-0.23645677522524,,6.8,1.916922612182061,,6.87,14.51,2.6748380668960965,,14.93
"(2809, 2834)",-2.5194985460899058,,2.070146129917151,,1.4593587340220027,,2009-12-07,2010-01-18,0.6424651855222262,,0.5311113168581866,,cointegration_invalid,0.050450197893098674,,-0.10443928192195262,,6.8,1.916922612182061,,6.87,5.25,1.6582280766035324,,5.34
